46.945,80.5208,0.340489,0.143581,49.6101,79.129,1.01791,0.00799812,0.44203
46.945,80.5208,16.1218,9.22812,49.6101,79.129,1.01791,2.27246,0.57633
17.3197,133.85,16.1218,9.22812,49.6101,59.4453,0.527292,0.00648532,0.44203
17.3197,133.85,0.340489,0.143581,36.1038,59.4453,1.13691,0.296993,0.44203
23.5178,133.85,16.1218,9.22812,16.1346,43.6602,1.01791,2.27246,3.75018
20.9801,133.85,16.1218,9.22812,16.1346,59.4453,1.13691,0.0128995,3.75018
1.15639,133.85,0.340489,0.143581,36.1038,59.4453,0.527292,0.0128995,0.57633
17.3197,80.5208,16.1218,9.22812,36.1038,59.4453,0.688138,0.00799812,3.75018
17.3197,133.85,0.340489,0.143581,18.8025,49.8973,1.01791,0.956049,0.44203
40.887,133.85,0.340489,0.143581,49.6101,79.129,0.527292,2.27246,0.531742
46.945,133.85,16.1218,9.22812,36.1038,79.129,0.527292,0.296993,3.75018
17.3197,133.85,16.1218,9.22812,18.8025,28.9184,0.491412,0.956049,3.75018
40.887,168.416,0.340489,0.143581,16.1346,59.4453,0.688138,0.00799812,0.44203
17.3197,133.85,16.1218,9.22812,18.8025,59.4453,0.688138,2.27246,3.75018
23.5178,133.85,16.1218,9.22812,36.1038,59.4453,0.688138,0.956049,3.75018
40.887,80.5208,0.340489,0.143581,16.1346,28.9184,0.491412,0.00799812,0.44203
17.3197,168.416,16.1218,9.22812,49.6101,79.129,0.527292,0.00799812,3.75018
40.887,80.5208,16.1218,9.22812,49.6101,59.4453,0.527292,2.27246,3.75018
40.887,131.603,38.9699,34.6211,36.1038,79.129,0.688138,0.0128995,33.6499
17.3197,133.85,0.0210065,0.0133376,36.1038,49.8973,1.13691,0.0128995,0.00625544
17.3197,133.85,16.1218,9.22812,18.8025,59.4453,0.491412,2.27246,3.75018
44.4802,145.848,0.340489,0.143581,16.1346,28.9184,0.491412,0.00799812,0.44203
40.887,168.416,38.9699,34.6211,16.1346,59.4453,1.1031,0.956049,33.6499
40.887,133.85,38.9699,34.6211,49.6101,79.129,0.527292,2.27246,33.6499
20.9801,80.5208,16.1218,9.22812,18.8025,79.129,0.688138,0.956049,3.75018
1.15639,133.85,0.340489,0.143581,18.8025,43.6602,1.01791,0.0128995,0.57633
40.887,133.85,38.9699,34.6211,16.1346,59.4453,1.13691,28.542,33.6499
17.3197,168.416,0.340489,0.143581,18.8025,43.6602,1.13691,0.0128995,0.44203
44.4802,131.603,38.9699,34.6211,36.1038,59.4453,1.08974,2.27246,33.6499
20.9801,133.85,16.1218,9.22812,36.1038,59.4453,1.01791,2.27246,3.75018
23.5178,133.85,16.1218,9.22812,36.1038,43.6602,0.527292,0.0128995,3.75018
40.887,131.603,0.340489,0.143581,36.1038,59.4453,0.688138,0.0128995,0.44203
17.3197,80.5208,16.1218,9.22812,36.1038,49.8973,1.01791,0.00799812,3.75018
17.3197,131.603,0.340489,0.143581,16.1346,59.4453,1.13691,0.0128995,0.44203
17.3197,133.85,0.340489,0.143581,36.1038,49.8973,1.13691,0.296993,0.44203
17.3197,80.5208,0.340489,0.143581,18.8025,49.8973,1.01791,0.00799812,0.44203
17.3197,168.416,16.1218,9.22812,36.1038,59.4453,1.1031,2.27246,3.75018
20.9801,131.603,16.1218,9.22812,36.1038,43.6602,1.1031,0.0128995,3.75018
20.9801,133.85,16.1218,9.22812,18.8025,28.9184,1.01791,0.956049,3.75018
17.3197,133.85,16.1218,9.22812,18.8025,43.6602,1.13691,0.956049,0.57633
20.9801,80.5208,0.340489,0.143581,16.1346,28.9184,1.01791,0.0128995,0.44203
40.887,80.5208,38.9699,34.6211,36.1038,43.6602,1.01791,2.27246,33.6499
20.9801,133.85,16.1218,9.22812,18.8025,43.6602,1.01791,0.00799812,3.75018
20.9801,133.85,16.1218,9.22812,18.8025,28.9184,0.937142,0.0128995,3.75018
40.887,133.85,38.9699,34.6211,36.1038,49.8973,1.1031,28.542,33.6499
